id_cliente,periodo,edad,sexo,region,segmento,ingreso_mensual,score_bureau,num_lineas,max_mora_12m,mora_30d_12m,saldo_total,utilizacion_tc,antig_laboral_anios,antig_banca_anios,producto_principal,canal_origen,mora_30d_next3m
C000020,202410,30,M,Sur,B,4131.54,754.0,7,0,0,,0.250209077534599,7.9,2.6,Hipotecario,Digital,0
C000671,202501,75,M,Oriente,A,4357.91,589.0,1,0,1,13173.55,0.2787989073805787,3.4,3.4,Hipotecario,FuerzaVenta,0
C000750,202411,52,M,Centro,B,1047.15,579.0,5,0,0,2935.11,0.42491395115394914,2.5,0.7,Pyme,Digital,0
C000174,202504,39,M,Lima,B,6758.22,774.0,2,0,0,15226.89,0.11891344638646166,1.8,5.7,PL,Tienda,0
C001331,202508,72,M,Norte,B,3358.69,774.0,2,0,0,5076.65,0.7293111135193883,6.6,3.6,Pyme,Digital,0
C000652,202409,30,M,Sur,B,4418.74,535.0,3,0,1,2065.77,,0.0,0.7,TC,Digital,0
C000016,202505,41,M,Lima,C,3318.53,734.0,3,0,0,5892.24,0.2453131044402346,3.0,4.3,TC,Digital,0
C001275,202406,20,M,Oriente,A,4346.71,591.0,3,0,0,10189.12,0.15756292467363858,4.8,2.0,TC,Digital,1
C000845,202506,57,F,Lima,B,3900.5,562.0,2,0,0,12225.63,0.3371743621742584,7.6,0.3,PL,Digital,0
C000246,202402,63,M, Norte ,C,2567.22,573.0,4,1,0,6873.42,0.5758304108840435,3.7,4.3,TC,Digital,0
C000816,202508,22,F,Lima,B,1278.45,674.0,2,1,1,2533.98,0.3836027693443627,10.6,3.3,TC,Alianza,0
C000112,202503,19,F,Lima,B,745.59,542.0,5,1,0,1241.05,0.7448292729669312,2.9,2.8, TC ,Digital,1
C000869,202406,35,M,Lima,A,1899.44,746.0,0,1,1,5000.22,0.4607618944942369,2.6,1.4,Pyme,Tienda,0
C001202,202412,44,M,Centro,A,2599.4,763.0,4,0,0,6695.89,0.1759897033716911,2.8,3.3,Hipotecario,Digital,0
C001096,202404,55,F,Centro,B,2216.01,617.0,2,1,1,3806.12,0.10564295607586503,6.2,1.1,TC,Digital,0
C001070,202505,38,F,Sur,B,2838.74,597.0,2,0,0,1206.01,0.22267876974830625,4.8,4.6,PL,Digital,0
C000342,202312,18,F,Lima,B,3892.22,605.0,4,0,0,4568.09,0.20998915481549638,3.3,4.2,PL,Digital,0
C001171,202410,45,M,Centro,C,4058.07,699.0,5,0,0,2916.28,0.4234636396526927,5.3,0.6,Hipotecario,Digital,0
C000921,202401,56,F,Sur,A,2096.5,607.0,4,0,0,5097.57,0.413429953305977,6.5,5.2,PL,FuerzaVenta,1
C000909,202501,41,M,Norte,C,1178.67,650.0,1,1,0,2580.7,0.6241995089707789,9.2,3.5,PL,Digital,0
C001156,202408,42,M,Lima,B,1792.14,648.0,1,0,0,3001.56,0.052439498941699435,5.8,5.3,TC,Digital,0
C001138,202408,73,M,Centro,C,2133.07,738.0,5,0,0,1871.01,0.30820652673939697,3.4,2.1,PL,Tienda,0
C000993,202505,71,F,Lima,B,1546.6,693.0,1,2,0,4685.56,0.27716617617552236,5.6,4.9,TC,Digital,1
C000485,202505,23,M,Centro,B,1042.08,694.0,2,0,0,845.97,0.16262489806777414,10.4,1.4,PL,Tienda,0
C000896,202403,54,M,Norte,B,3228.3,680.0,4,1,0,9635.41,0.4357347166054727,4.6,0.7,PL,Digital,0
C000795,202311,56,M,Centro,B,3809.16,692.0,1,0,1,2582.98,0.6405521968572766,4.9,0.1,Pyme,FuerzaVenta,1
C000783,202505,55,M,Lima,B,1923.63,705.0,1,0,0,1985.68,0.4347675478035452,5.9,6.1,Pyme,Tienda,1
C000841,202311,21,F,Lima,B,1869.79,,5,0,0,2593.42,0.17768687737872735,2.6,2.4,Hipotecario,Digital,0
C000629,202504,52,M,Lima,B,2581.48,628.0,4,1,0,1596.08,0.5402526806498886,4.8,3.4,Pyme,Digital,0
C000084,202401,58,M,Sur,C,4838.71,680.0,1,0,0,13168.57,0.626010675099944,7.0,4.3,TC,Alianza,1
C001161,202401,61,F,Lima,C,6868.98,601.0,3,0,0,19744.15,0.4068102724844406,3.9,3.9,Hipotecario,Digital,0
C000655,202411,48,M, Norte ,A,3290.27,660.0,0,0,0,2320.83,0.3455729231549498,5.5,3.6,TC,Digital,0
C000523,202412,22,F,Sur,C,3395.59,718.0,2,0,1,3527.84,0.2350580223942876,2.8,3.2,TC,Tienda,0
C001333,202403,24,F,Lima,B,1473.29,560.0,2,0,1,1155.74,0.27599897649012745,1.8,6.7,PL,Tienda,0
C001204,202412,72,M,Oriente,B,6588.39,648.0,3,1,0,14692.41,0.12522084598155264,,0.9,Pyme,Digital,0
C000593,202401,59,F,Lima,B,2971.37,593.0,4,0,0,4917.83,0.07970081001856143,7.8,4.4,TC,Digital,0
C000759,202408,70,M,Centro,A,1510.59,750.0,4,1,0,2643.02,0.09283994702985619,5.2,2.7,TC,Tienda,0
C000144,202504,45,M,Lima,B,3724.53,586.0,4,0,0,7451.17,0.6271135130460818,3.3,3.0,Hipotecario,Digital,0
C001241,202501,72,M,Centro,,2424.99,530.0,4,0,0,8147.22,0.06496836902405496,4.6,7.0,Hipotecario,Digital,0
C001021,202504,43,F,Lima,C,2130.08,763.0,1,0,0,2950.87,0.29638732005785373,4.9,3.3,PL,FuerzaVenta,0
C001302,202407,25,M,Lima,B,3745.79,726.0,6,0,0,8903.13,0.3220415705058466,0.0,0.0,TC,Digital,0
C001257,202507,50,M,Centro,C,1679.89,634.0,4,1,0,4494.36,0.35005704762392975,4.1,3.0,Hipotecario,Digital,0
C000229,202503,66,M,Lima,C,6835.57,655.0,2,0,0,4534.68,0.7961579054121088,5.3,4.6,TC,FuerzaVenta,1
C000129,202407,70,F,Lima,C,569.73,625.0,3,0,0,984.39,0.29837839138914696,0.1,1.7,Hipotecario,Tienda,0
C000282,202408,37,F,Lima,B,1484.96,604.0,2,0,0,1646.04,0.5467953147955826,7.5,3.8,TC,Alianza,0
C000019,202405,71,M,Sur,B,1758.66,589.0,1,0,1,5007.96,0.19239004493592368,9.8,3.1,PL,Tienda,0
C000089,202405,35,M,Sur,B,3468.96,664.0,6,0,0,4102.79,0.43048972035814576,3.2,2.1,TC,FuerzaVenta,0
C001268,202503,52,M,Lima,A,1249.8,772.0,2,0,1,1501.84,0.5477246567154714,11.2,0.0,PL,Digital,0
C001167,202310,60,M,Lima,C,2104.87,760.0,1,1,0,5247.37,0.4144819763834129,2.7,3.9,TC,Tienda,0
C000245,202502,63,M,Lima,C,1664.15,758.0,2,3,0,4958.51,0.44853769830172135,3.5,3.9,TC,Tienda,0
C000750,202406,61,M,Norte,B,1781.09,749.0,3,1,1,5735.08,0.3419302678292714,6.0,7.4,Pyme,Alianza,0
C001123,202402,50,M,Norte,B,4992.98,509.0,2,0,0,11811.23,,7.3,0.7,TC,Digital,0
C000716,202509,63,M,Norte,A,2537.75,547.0,4,1,0,8380.24,0.2708396197417755,0.0,3.5,TC,Tienda,0
C001388,202412,36,M,Lima,C,1799.89,704.0,1,0,0,3965.18,0.43351687531722916,5.6,2.9,PL,Tienda,0
C000208,202311,63,M,Centro,A,3279.2,626.0,2,1,0,4279.43,0.2074211432323533,0.0,3.5,TC,FuerzaVenta,0
C000479,202407,20,M,Sur,B,4864.26,644.0,1,0,1,16067.77,0.12550995771743628,4.4,2.6,TC,FuerzaVenta,0
C000909,202310,62,M,Sur,B,1645.75,747.0,3,2,0,3629.94,0.277805016435634,2.9,4.3,PL,FuerzaVenta,0
C001334,202411,35,M,Sur,C,1990.35,692.0,6,0,0,4330.41,0.16271336906669917,,6.0,TC,FuerzaVenta,0
C000090,202509,27,F,Lima,A,3314.2,631.0,1,0,0,3455.77,0.42261261702839487,8.4,4.0,PL,Digital,0
C001292,202312,31,M,Sur,C,7083.81,653.0,3,0,0,,0.15145407719223022,0.0,0.6,TC,Digital,0
C001347,202403,57,F,Lima,C,1806.47,753.0,4,1,0,6143.1,0.7096554621672949,5.9,1.6,Hipotecario,Tienda,0
C000542,202406,20,M,Lima,B,1522.28,621.0,3,0,0,5171.19,0.09599772286402598,3.1,2.3,TC,Digital,0
C000575,202505,32,M,Lima,C,1249.51,692.0,3,1,0,2825.37,0.08849637244359079,6.1,1.1,Hipotecario,Digital,0
C001290,202404,31,M,Norte,C,1282.65,701.0,5,0,0,3118.58,0.4985507556810637,4.0,0.0,TC,Digital,0
C000235,202507,63,M,Lima,B,4098.88,538.0,1,0,0,8411.5,0.5490371805754226,0.0,5.8,PL,FuerzaVenta,1
C000926,202412,54,M,Lima,B,2351.44,599.0,3,1,0,4955.45,0.2570804983584194,2.8,2.5,TC,Alianza,1
C001372,202404,22,M,Sur,C,3233.21,627.0,5,0,0,4521.97,0.06262840253011358,4.6,2.6,PL,Digital,0
C001435,202407,37,M,Lima,A,1865.79,596.0,4,0,1,2567.36,0.19640898534811727,6.9,0.0,Hipotecario,Digital,0
C000785,202507,53,F,Centro,C,2998.06,774.0,7,1,0,5609.58,0.21797984089384806,8.6,5.3,Hipotecario,Digital,0
C000731,202507,49,M,Norte,B,1152.97,718.0,2,1,0,1176.85,0.4072698763127409,8.7,4.6,TC,Alianza,0
C001499,202506,53,M,Sur,B,1644.03,856.0,1,1,0,2729.41,0.31146406440562713,0.0,6.6,TC,Digital,0
C001403,202411,32,M,Norte,A,1338.77,793.0,3,1,0,3845.94,0.615979454417801,7.9,7.3,TC,,0
C000182,202409,51,M,Norte,C,1752.24,682.0,2,0,0,581.71,0.2938754601461133,0.6,5.4,TC,Digital,0
C000548,202508,33,M,Oriente,B,4790.48,673.0,2,0,0,13214.86,0.5283537763109292,7.3,0.8,Hipotecario,FuerzaVenta,0
C000395,202405,20,M,Lima,A,5323.86,671.0,3,0,0,7760.37,0.3659190420077757,3.1,2.7,Hipotecario,Digital,1
C000221,202506,55,M,Centro,C,3164.48,699.0,2,0,0,2740.16,0.4521690965613232,7.2,0.0,TC,FuerzaVenta,0
C001443,202406,43,F,Lima,A,2525.25,564.0,1,1,0,6440.99,0.12084913243508734,11.4,6.5,PL,Digital,0
C000770,202503,69,F,Sur,B,1475.39,624.0,1,0,0,4828.68,0.2666331106400363,7.5,0.0,Hipotecario,Tienda,0
C000375,202312,50,F,Lima,B,2918.45,618.0,2,0,0,1359.86,0.6910683414200421,7.5,0.5,TC,Tienda,1
C000041,202507,43,M,,B,1150.25,570.0,1,0,0,2451.33,0.5102621089917447,8.5,5.1,TC,Digital,0
C000592,202403,69,M,,B,1231.32,524.0,0,0,0,3134.55,0.39914458228809063,0.0,3.1,TC,Digital,1
C000413,202406,32,M,Lima,C,4125.8,787.0,1,0,0,,0.37368036105845226,0.5,4.0,TC,Digital,0
C001024,202506,39,M,Lima,A,762.84,732.0,5,0,0,1685.66,0.3015752264914769,5.2,2.9,TC,Digital,0
C000263,202406,27,M,Centro,B,2669.95,686.0,2,0,0,7621.63,0.44851072942869324,3.3,4.5,TC,Digital,0
C000122,202503,26,M,Lima,B,4553.32,644.0,1,1,0,1930.16,0.11191107470399159,4.9,2.5,TC,Digital,0
C000445,202503,32,F,Centro,B,1307.01,666.0,0,0,0,1458.22,0.6074590688351044,9.0,4.0,PL,Digital,0
C000511,202404,18,F,Lima,B,584.04,637.0,2,0,1,987.15,0.4084891391682857,9.9,2.5,PL,,0
C000758,202505,52,F,Sur,B,1557.38,597.0,4,1,0,3345.53,0.3330932082212434,1.3,5.7,TC,Digital,0
C000507,202407,25,F,Norte,A,2770.77,511.0,5,0,1,3935.89,0.30860869270778346,7.7,1.8,TC, Digital ,1
C000006,202509,48,F,Centro,A,5966.59,681.0,5,0,0,12617.11,0.40602859045842293,3.4,4.9,TC,Digital,0
C001057,202501,36,F,Norte,C,2531.32,817.0,2,0,0,6567.24,0.248925550937614,8.4,1.4,TC,Digital,0
C001004,202507,58,M,Sur,B,1617.92,718.0,2,0,0,1784.3,0.17908054493378164,10.9,0.0,Pyme,Digital,0
C000229,202406,67,M,Sur,C,3085.15,701.0,2,0,1,4473.84,0.4426816597468206,5.8,4.2,TC,Digital,0
C000233,202310,73,F,Lima,C,5897.54,625.0,2,0,0,17183.87,0.10344356886675837,3.3,3.0,TC,Digital,0
C000842,202408,65,F,Lima,B,4876.89,573.0,0,0,0,13652.43,0.21182974589650602,9.4,1.6,Pyme,FuerzaVenta,1
C000147,202405,32,M, Sur ,A,1991.44,618.0,1,0,0,1059.53,0.2787280756572669,6.7,1.5,TC,Digital,0
C000924,202501,43,F,Norte,B,1835.87,721.0,7,0,0,3999.69,0.43119593461523653,8.5,7.7,TC,Digital,1
C000371,202503,22,F,Lima,C,2819.19,717.0,3,0,0,5630.4,0.3813464493895638,4.4,3.6,Hipotecario,Digital,0
C001454,202401,71,M,Norte,C,6714.98,680.0,1,1,1,5474.29,0.36508552593515836,8.4,6.4,TC,FuerzaVenta,0
C001124,202401,29,M,Centro,A,1758.74,577.0,5,3,0,5424.03,0.448829246508013,3.5,3.1,PL,FuerzaVenta,0
C000431,202506,39,M,Centro,B,2673.38,621.0,2,0,0,6282.07,0.2762001613916816,6.2,2.4,Hipotecario,Alianza,0
C000721,202503,31,F,Norte,B,1699.24,,2,1,0,4377.93,0.2747189571304559,3.9,3.9,TC,Digital,1
C000794,202502,27,F,Lima,B,5960.93,647.0,3,0,0,5623.06,0.3456445556868481,5.8,4.2,Hipotecario,Digital,0
C000653,202409,43,F,Sur,B,1851.03,727.0,2,1,0,1726.94,0.24648395193028214,3.8,3.4,PL,Tienda,0
C001277,202504,58,M,Lima,B,2988.91,695.0,3,0,0,2422.82,0.37793721853748125,2.0,2.1,Hipotecario,FuerzaVenta,0
C001468,202410,69,M,Lima,C,2594.03,683.0,1,0,0,5247.4,0.5089685609398258,3.8,5.3,TC,Digital,0
C000997,202504,40,M,Sur,B,557.73,630.0,5,0,0,1546.84,0.40594034128798906,0.2,2.8,TC,Digital,1
C000245,202407,58,F,Sur,C,877.72,629.0,1,0,0,1767.91,0.6883578197665925,5.6,2.6,PL,Digital,0
C000462,202312,55,M,Lima,C,2828.31,688.0,5,0,0,4948.01,0.35471730952608577,1.6,2.2,TC,Alianza,0
C000178,202507,51,F,Centro,C,963.09,570.0,3,0,0,3310.17,0.4073198947573796,5.8,1.3,TC,Digital,1
C000824,202402,24,F,Centro,C,1350.6,666.0,6,1,0,2836.3,0.1880228000889491,3.1,1.5,PL,Digital,0
C001454,202502,53,F,Norte,C,2052.86,609.0,1,2,0,7024.96,0.6470456122550227,1.7,1.2,TC,Alianza,1
C001176,202411,24,F,Lima,B,1808.13,435.0,2,3,0,6040.95,0.4996603048911436,5.6,2.5,TC,Digital,1
C001160,202403,59,M,Norte,A,2776.15,549.0,5,1,0,3146.61,0.4214582214864505,12.6,5.9,TC,Digital,0
C001462,202406,22,F,Lima,B,3357.57,826.0,3,0,0,7935.16,0.1720456107752679,2.4,5.0,PL,Digital,0
C000227,202404,35,M,Lima,C,3599.94,707.0,7,1,0,8615.42,0.3990432470218832,4.0,1.6,TC,Digital,0
C001483,202409,46,F,Centro,B,3303.48,548.0,2,1,1,10772.2,0.4690849260346472,5.2,3.6,TC,Digital,0
C001414,202310,47,M,Lima,B,1776.18,538.0,2,1,0,1022.72,0.448825224196531,3.1,4.4,TC,Digital,0
C001353,202506,49,F,Centro,C,877.43,804.0,1,1,0,1926.22,0.2817906829622386,4.6,5.2,TC,Tienda,0
C001187,202406,64,F,Centro,B,2145.14,566.0,2,1,0,4208.75,0.08276529889559422,14.4,0.0,TC,Digital,0
C000845,202312,37,,Lima,B,1954.28,800.0,3,1,0,6499.74,0.10012275079378759,0.0,4.7,TC,FuerzaVenta,0
C001028,202410,18,F,Centro,B,2212.44,582.0,3,0,0,5487.83,0.4769411049586936,4.7,1.3,TC,Digital,0
C001300,202502,45,M,Lima,C,2671.8,784.0,2,0,1,3952.93,0.4197875267859261,3.8,5.4,TC,Digital,0
C000977,202411,50,F,Lima,B,2428.23,,8,0,1,2444.14,0.4382123936376667,4.8,4.9,Hipotecario,Digital,0
C001368,202503,25,M,Sur,B,3166.14,574.0,4,0,1,4345.61,0.37660414166268874,9.9,3.0,PL,Digital,0
C000678,202509,36,F,Lima,A,3765.92,633.0,4,1,0,3345.23,0.29799944626592295,3.3,4.9,PL,Digital,0
C001401,202503,20,F,Lima,B,5317.58,711.0,1,0,0,6665.98,0.5524001144112787,3.7,0.9,TC,Tienda,0
C000614,202504,64,M,Norte,B,1573.53,775.0,4,0,0,3023.9,0.39862595536641465,,1.1,TC,Digital,0
C000729,202312,39,M,Lima,A,1686.27,735.0,4,0,0,5609.42,0.369611095490132,7.1,2.7,PL,FuerzaVenta,0
C001309,202504,75,M,Lima,A,2491.51,647.0,2,0,0,2170.21,0.30016170103443346,6.8,6.7,Pyme,Digital,0
C000922,202406,66,F,Lima,B,2304.88,670.0,4,0,0,4715.87,0.24994221424357868,9.8,4.5,TC,FuerzaVenta,0
C000967,202508,37,F,Norte,B,1958.73,638.0,3,0,0,1756.29,0.29290152596354807,4.4,1.7,TC,FuerzaVenta,0
C000473,202407,35,F,Centro,A,1473.49,769.0,5,0,0,1765.02,0.4587589035754579,0.1,2.8,TC,Digital,0
C000554,202312,57,F,Lima,B,5271.42,624.0,1,0,1,7432.13,0.4859297009018398,8.3,3.3,TC,Digital,0
C000428,202403,58,F,Centro,B,1193.02,787.0,7,0,1,398.6,0.5783383897865197,3.1,3.3,TC,Tienda,0
C000701,202409,41,M,Centro,B,1127.69,596.0,2,0,0,2657.46,0.2296575238562293,7.1,1.4,TC,Tienda,0
C001158,202311,65,M,Oriente,B,2981.68,630.0,5,0,0,6779.78,0.1801935146665403,2.5,4.9,TC,,0
C001342,202505,32,F,Lima,B,1107.78,594.0,1,1,0,2947.33,0.35490172974357176,2.8,4.2,TC,Tienda,0
C000399,202406,34,F,Lima,C,1959.73,702.0,4,0,0,6478.56,0.4467070446356318,7.4,1.4,TC,Digital,0
C001429,202502,24,M,Lima,B,2799.64,590.0,2,1,0,2988.02,0.45715345015631803,,4.1,TC,Tienda,0
C000582,202404,58,M,Sur,B,1204.56,573.0,3,2,0,1947.73,0.08218105024151487,3.4,4.9,PL,Tienda,0
C001365,202312,43,F,Lima,C,2338.3,757.0,4,0,1,2285.77,0.24952491333507926,7.8,4.0,TC,Tienda,0
C001197,202401,62,M,Centro,A,1982.03,629.0,1,1,0,5954.16,0.04728142869700022,5.2,3.6,TC,Tienda,0
C000431,202509,43,F,Lima,A,2300.64,565.0,1,2,0,4913.42,0.4829395481798996,4.3,2.7,Hipotecario,Tienda,1
C001095,202410,48,M,Sur,B,1915.81,632.0,4,0,0,2149.86,0.2025080617641601,2.8,2.6,TC,Tienda,0
C001215,202311,31,M,Centro,C,—,590.0,1,2,0,7709.59,—,9.6,0.6,TC,Tienda,1
C000660,202502,32,M,Lima,A,1671.67,711.0,2,0,0,3551.87,0.4940251160711943,2.3,5.3,TC,FuerzaVenta,0
C000873,202502,75,M,Sur,B,1033.33,548.0,3,1,0,1093.01,0.057145019198479474,5.0,4.2,Pyme,Digital,0
C000486,202504,48,M,Centro, B ,3392.21,619.0,2,0,0,4186.15,0.25206960168207804,6.7,3.4,TC,FuerzaVenta,0
C000725,202310,41,M,Sur,C,4106.83,664.0,3,0,1,7684.72,0.4586327796879427,11.2,1.8,TC,Tienda,0
C000786,202312,41,M,Norte,B,1787.28,522.0,4,0,1,628.28,0.14215560295660132,2.7,1.2,TC,Tienda,0
C000853,202502,23,,Lima,B,1730.23,553.0,3,2,0,4987.67,0.27776235796370935,3.2,5.3,TC,Digital,1
C000607,202503,68,M,Lima,C,3439.14,568.0,6,0,0,6187.57,0.2850736840788967,2.2,5.1,Pyme,Tienda,0
C001171,202502,61,F,Lima,B,1378.39,620.0,1,1,0,4697.51,0.4690494919675986,5.3,2.0,TC,Digital,0
C001485,202507,65,F,Lima,A,3045.0,509.0,2,0,0,5262.74,0.1470235325451498,7.1,1.6,PL,Digital,0
C000553,202509,36,M,Sur,B,4981.88,745.0,1,0,0,14780.95,0.055588350469671644,7.4,2.9,PL,FuerzaVenta,0
C001399,202505,42,F,Centro,A,2816.67,708.0,2,0,0,5031.65,0.6892483137782944,1.5,3.7,TC,FuerzaVenta,0
C001216,202407,45,M,Lima,C,4473.31,761.0,1,0,0,7327.53,0.43298297890724174,3.3,5.3,PL,Tienda,0
C000856,202508,68,F,Lima,C,1390.22,629.0,2,0,1,,0.23983649075529415,0.0,0.7,PL,Tienda,0
C000999,202410,33,M,Lima,C,5522.87,531.0,4,2,1,11200.6,0.3487045006173106,1.8,4.0,PL,Alianza,0
C001434,202412,28,M,Sur,B,3384.41,710.0,1,2,0,11609.62,0.11623505040341911,5.6,3.0,TC,Digital,0
C000136,202310,24,M,Lima,A,3208.37,666.0,2,0,0,6510.26,0.18751435073890013,3.6,0.3,TC,Tienda,0
C000190,202505,22,F,Sur,B,2575.55,641.0,4,1,0,6486.84,0.25497559280866466,3.0,4.6,TC,Tienda,0
C000808,202505,75,F,Lima,C,2733.37,623.0,3,0,0,1021.4,0.21494709999635908,7.7,4.6,TC,Tienda,0
C001021,202408,37,F,Lima,B,5822.46,830.0,2,1,0,17260.15,0.1931777637155702,6.7,4.9,Hipotecario,Digital,0
C001356,202509,26,F,Norte,C,8322.32,508.0,4,1,0,6692.34,0.3664589905849278,8.8,7.6,PL,Tienda,1
C000976,202411,35,F,Lima,B,4017.0,593.0,5,0,0,9502.44,0.8147117915807811,6.0,5.9,PL,Tienda,0
C001307,202403,72,F,Lima,C,3471.88,735.0,1,0,0,4719.16,0.621332952432308,0.7,4.7,TC,Alianza,1
C000128,202402,32,M,Lima,B,2032.84,774.0,3,0,0,4141.32,0.4974540383144011,4.1,3.0, Hipotecario ,Digital,0
C001348,202407,50,M,Norte,A,834.95,658.0,2,0,1,2324.11,0.12844626976581583,11.4,3.5,Pyme,Tienda,0
C000138,202405,61,M,Norte, B ,,703.0,2,0,1,4645.19,0.04982153738327697,4.6,1.9,TC,Tienda,0
C000022,202509,44,M,Lima,A,1647.34,659.0,7,2,0,3017.44,0.27216270707640067,3.8,3.0,PL,Digital,0
C000747,202411,73,F,Lima,B,1076.87,795.0,0,1,0,929.68,0.3386052133769677,0.0,6.5,PL,Digital,0
C000291,202403,30,M,Sur,B,1971.03,569.0,4,0,0,1656.01,0.400315964687035,4.2,0.8,TC,FuerzaVenta,0
C000738,202407,37,F,Centro,C,5490.02,691.0,2,0,0,18631.92,0.39688410413105374,10.2,5.0,TC,Tienda,0
C000432,202402,67,M,Oriente,C,1865.37,650.0,3,1,0,5195.38,0.015803599618880688,5.0,1.1,Pyme,Tienda,0
C000032,202503,55,F,Lima,A,2467.27,723.0,2,0,0,4316.2,0.08700662945828722,1.7,3.1,TC,Digital,0
C000477,202311,70,M,Lima,A,2236.1,712.0,3,1,0,,0.13650861186532898,0.0,2.7,PL,Digital,0
C001275,202407,18,M,Oriente,A,4601.34,590.0,3,0,0,4418.87,0.16988759315442528,8.7,4.5,PL,Digital,0
C000007,202507,22,M,Norte,A,1330.37,608.0,2,0,0,2846.13,0.3560977218199007,6.9,1.1,PL,FuerzaVenta,0
C000203,202405,25,M,Centro,B,10313.77,598.0,1,0,0,5475.6,0.42641265513275384,6.8,5.3,TC,Digital,0
C001310,202501,42,F,Lima,A, ,802.0,1,1,0,2769.92,,10.3,2.2,Hipotecario,FuerzaVenta,1
C000242,202503,42,M,Norte,B,1490.64,598.0,3,0,0,3020.21,0.8226078738874447,2.1,3.6,TC,Tienda,0
C000627,202505,50,M,Norte,B,941.41,647.0,0,0,0,2616.82,0.32296208568082146,6.2,0.0,Pyme,Tienda,0
C000504,202507,63,F,Centro,A,3263.28,825.0,5,0,0,7238.63,0.15936555993594262,8.8,2.0,TC,Digital,0
C001366,202408,47,F,Lima,C,1160.52,603.0,6,1,0,3762.68,0.2975340784860169,7.2,4.4,PL,Tienda,0
C000687,202506,38,F,Lima,C,4517.66,721.0,5,1,0,15411.58,0.5308842455196677,1.6,2.5,Pyme,Tienda,0
C000063,202403,31,M,Centro,B,6100.76,716.0,1,0,0,2491.69,0.41002926471792733,5.5,4.8,TC,Digital,0
C001415,202404,21,M,Norte,B,720.1,614.0,2,0,0,294.34,0.2942277281082227,4.4,3.3,PL,Digital,0
C000317,202312,67,M,Lima,C,1788.1,769.0,2,2,1,1607.91,0.5687818163264922,6.1,0.4,PL,FuerzaVenta,1
C000384,202405,68,F,Lima,B,3138.52,714.0,4,0,0,9691.81,0.25423524528933705,10.2,0.5,,Tienda,0
C001446,202507,34,F,Norte,B,1936.34,647.0,2,0,0,1329.28,0.18376460230513433,5.7,2.1,PL,Digital,0
C001221,202410,48,F,Norte,A,2306.84,676.0,3,0,0,897.48,0.5969605835267426,4.7,2.9,TC,Digital,0
C001194,202312,43,F,Lima,B,2033.44,709.0,4,0,0,5578.04,0.44055709091273626,6.9,3.7,TC,Digital,0
C000482,202405,20,M,Lima,A,1116.05,691.0,5,1,0,1308.97,0.22259650387394064,5.8,4.5, TC ,Digital,1
C000241,202405,24,F,Centro,A,5598.69,635.0,5,0,0,2394.1,0.5459829794512926,5.4,4.5,TC,Digital,0
C000181,202506,24,M,Lima,C,1387.45,783.0,2,0,0,3714.46,0.14304837308206134,1.5,3.2,TC,Tienda,0
C000294,202406,36,M,Sur,C,1095.96,803.0,2,0,0,2184.58,0.7907344724966104,0.0,3.7,TC,Digital,0
C000179,202312,75,M,Lima,B,1899.97,719.0,1,0,1,1891.32,0.16674288196032,6.6,3.7,PL,Digital,0
C000852,202509,18,F,Oriente,B,1499.81,628.0,0,0,0,3619.09,0.2700586792348916,2.8,2.6,TC,Digital,0
C000047,202506,71,F,Centro,C,1286.89,775.0,2,1,0,2594.83,0.66864553538617,1.5,0.0,TC,Tienda,0
C000614,202401,38,F,Sur,B,4106.49,838.0,3,0,0,11103.48,0.3319724861116796,0.8,3.0,Hipotecario,FuerzaVenta,0
C000966,202401,49,M,Centro,C,4798.89,690.0,3,0,0,9984.93,0.3866979655774707,3.9,1.0,PL,Tienda,0
C001062,202502,27,M,Lima,C,1670.68,546.0,4,0,0,1871.28,0.2658389944345117,5.0,1.1,TC,Tienda,0
C001473,202311,75,F,Centro,B,2800.75,673.0,2,1,0,8509.59,0.47073344685577323,2.7,1.2,TC,Tienda,1
C001472,202412,55,M,Centro,B,4069.41,697.0,4,0,0,3535.54,0.25968549560534854,,2.0,PL,FuerzaVenta,0
C000809,202405,25,M,Lima,B,4231.54,619.0,3,0,0,7834.95,0.44081788421964596,0.0,0.3, TC ,Digital,0
C001398,202401,37,F,Centro,B,1077.28,723.0,5,0,0,3267.19,0.5539547825621605,3.9,3.5,PL,Digital,1
C000856,202407,60,M,,B,2497.87,835.0,2,0,0,4914.95,0.48108748056184153,7.0,5.2,TC,Digital,0
C001053,202502,69,M,Norte, C ,1608.88,420.0,2,1,0,2179.33,0.2820183476087531,0.7,2.2,TC,Digital,0
C000178,202505,58,M,Lima,B,938.06,828.0,4,0,0,1563.05,,9.6,5.6,TC,Tienda,0
C001424,202411,18,F,Lima,B,,631.0,5,0,1,5549.52,0.10946979444847482,5.3,1.8,TC,Alianza,0
C001318,202401,39,F,Centro,A,2020.77,496.0,1,1,0,2113.43,0.6035058108100932,2.0,3.9,TC,Tienda,1
C000760,202311,74,F,Sur,B,1413.53,,5,0,0,1735.86,0.630179910792174,6.8,0.5,TC,Tienda,1
C001195,202409,23,M,Centro,C,3047.58,766.0,3,1,0,,0.5096897242653754,5.8,2.2,PL,Digital,0
C000228,202504,72,F,Lima,B,2373.75,642.0,4,0,0,4972.64,0.09047462123661854,10.6,0.5,TC,Tienda,0
